web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,title,original_title,budget,original_language,homepage,overview,popularity,runtime,revenue,release_date,vote_average,vote_count,genres,spoken_languages,production_countries
https://www.nytimes.com/2022/06/02/movies/benediction-review.html,"Terence Davies’s latest film is a biography of Siegfried Sassoon, whose writing about World War I changed British literature.",The New York Times,"subject: Movies;persons: Davies, Terence;creative_works: Benediction (Movie);persons: Lowden, Jack (1990- );subject: Poetry and Poets;persons: Sassoon, Siegfried;",2022-06-02T11:00:06+0000,883,"‘Benediction’ Review: A Poet’s Life, in Love and War",,,"A Poet’s Life, In Love and War",,,,By A.O. Scott,"[{'firstname': 'A.', 'middlename': 'O.', 'lastname': 'Scott', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Benediction,Benediction,0,en,,"Poet Siegfried Sassoon survived the horrors of fighting in the First World War and was decorated for his bravery, but became a vocal critic of the government's continuation of the war when he returned from service. Adored by members of the aristocracy as well as stars of London's literary and stage world, he embarked on affairs with several men as he attempted to come to terms with his homosexuality.",16.001,137,847418,2021-12-23,6.132,53,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]"
https://www.nytimes.com/2022/05/26/movies/dinner-in-america-review.html,A rage-fueled rock singer on the run from the police meets and falls in love with a gullible young woman eager to escape her circumstances.,The New York Times,"subject: Movies;persons: Rehmeier, Adam;creative_works: Dinner in America (Book);",2022-05-26T11:00:04+0000,254,‘Dinner in America’ Review: A Punk-Rock Love Story,,,Dinner in America,,,,By Concepción de León,"[{'firstname': 'Concepción', 'middlename': None, 'lastname': 'de León', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Dinner in America,Dinner in America,0,en,https://www.dinnerinamerica.com,An on-the-lam punk rocker and a young woman obsessed with his band go on an unexpected and epic journey together through the decaying suburbs of the American Midwest.,18.706,106,0,2022-05-27,7.281,48,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
https://www.nytimes.com/2022/05/03/movies/in-a-new-york-minute-review.html,This drama from Ximan Li teases time in telling the stories of three Chinese women living in a city that tempts promise but delivers frustration.,The New York Times,subject: Movies;creative_works: In A New York Minute (Movie);persons: Ximan Li;,2022-05-03T21:05:25+0000,299,‘In a New York Minute’ Review: Love or Freedom?,,,In a New York Minute,,,,By Lisa Kennedy,"[{'firstname': 'Lisa', 'middlename': None, 'lastname': 'Kennedy', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,In a New York Minute,In a New York Minute,0,en,,"In A New York Minute follows three Asian women, each at a different stage in their life as they deal with their own personal struggles. Amy is haunted by a past breakup that has manifested into an eating disorder. Angel is caught between a loveless marriage with an older American businessman and a passionate affair with Chinese filmmaker. Nina moonlights as an escort as a way of supporting herself financially. As the story unfolds, the film reveals each character’s wants and desires is reflected in the other.",2.089,102,0,2019-04-28,3.2,2,"[{'id': 18, 'name': 'Drama'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",[]
https://www.nytimes.com/2022/04/28/movies/anais-in-love-review.html,"A restless woman discovers herself in a seductive French romance that throws out the usual dusty script about women, desire and pleasure.",The New York Times,"subject: Movies;persons: Bourgeois-Tacquet, Charline;creative_works: Anais in Love (Movie);",2022-04-28T16:18:57+0000,842,‘Anaïs in Love’ Review: Portrait of a Woman on the Run,Critic’s Pick,,Portrait of a Restless Heart,,,,By Manohla Dargis,"[{'firstname': 'Manohla', 'middlename': None, 'lastname': 'Dargis', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Anaïs in Love,Les Amours d’Anaïs,0,fr,,A young woman struggling to stay on top of everything in her life meets a married publisher and begins an affair with him.,14.601,98,41356,2021-09-15,6.2,136,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]","[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]"
https://www.nytimes.com/2022/04/28/movies/i-love-america-review.html,The determinedly uplifting comedy follows a 50-year-old French filmmaker as she dates in Los Angeles.,The New York Times,"subject: Movies;persons: Marceau, Sophie;creative_works: I Love America (Movie);persons: Azuelos, Lisa;",2022-04-28T11:00:07+0000,291,‘I Love America’ Review: The Gauche Rituals of Modern Romance,,,I Love America,,,,By Nicolas Rapold,"[{'firstname': 'Nicolas', 'middlename': None, 'lastname': 'Rapold', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,I Love America,I Love America,0,fr,,"A single woman who decides to take a chance on love again by catapulting her life from Paris to Los Angeles. From awkward dates to touching surprise encounters, she understands the journey to love is a journey towards herself.",10.025,102,0,2022-03-11,5.0,73,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}]"
https://www.nytimes.com/2022/04/18/movies/see-you-then-review.html,"Former lovers reconnect, litigating the past and present, in this drama from Mari Walker.",The New York Times,"subject: Movies;creative_works: See You Then (Movie);persons: Walker, Mari;",2022-04-18T11:00:03+0000,300,‘See You Then’ Review: The More Things Stay the Same,,,The Persistent Melancholy of Love,,,,By Kyle Turner,"[{'firstname': 'Kyle', 'middlename': None, 'lastname': 'Turner', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,See You Then,See You Then,0,en,https://vanishingangle.com/see-you-then,"A decade after abruptly breaking up with Naomi, Kris invites her to a dinner to catch-up on their complicated lives, relationships, and Kris' transition.",1.533,74,0,2022-04-01,1.8,3,"[{'id': 18, 'name': 'Drama'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
https://www.nytimes.com/2022/04/07/movies/la-mami-review-tough-love.html,This documentary about the den mother of dancers at a Mexico City cabaret is vérité at its best.,The New York Times,"subject: Documentary Films and Programs;subject: Women and Girls;subject: Dancing;subject: Bars and Nightclubs;subject: Labor and Jobs;subject: Content Type: Personal Profile;glocations: Mexico City (Mexico);glocations: Mexico;creative_works: La Mami (Movie);persons: Garvin, Laura Herrero;",2022-04-07T11:00:04+0000,278,‘La Mami’ Review: Tough Love,Critic’s Pick,,La Mami,,,,By Beandrea July,"[{'firstname': 'Beandrea', 'middlename': None, 'lastname': 'July', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,La Mami,La Mami,0,es,http://gadeafilms.com/la-mami,"One of the rooms inside the legendary Barba Azul Cabaret has become a shelter for the girls working there: the women's bathroom. Every night La Mami, who's in charge of the bathrooms, offers them the warmth and the advice they need to take on the challenge they face in the dance hall.",2.446,82,0,2020-01-27,6.2,4,"[{'id': 99, 'name': 'Documentary'}]","[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]"
https://www.nytimes.com/2022/03/17/movies/love-after-love-review.html,Ann Hui’s World War II-era film is lovely to look at but lacks emotional depth and resonance.,The New York Times,"subject: Movies;organizations: MUBI Inc;persons: Hui, Ann;persons: Peng, Eddie (1982- );glocations: Hong Kong;creative_works: Love After Love (Movie);",2022-03-17T11:00:12+0000,292,‘Love After Love’ Review: Elegance Without a Center,,,Love After Love,,,,By Claire Shaffer,"[{'firstname': 'Claire', 'middlename': None, 'lastname': 'Shaffer', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Love After Love,第一炉香,0,zh,,"The film tells the story of a young girl who travels from Shanghai to Hong Kong in pursuit of education, but ends up working for her aunt seducing rich and powerful men.",4.883,144,0,2021-10-22,5.6,25,"[{'id': 18, 'name': 'Drama'}]","[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]","[{'iso_3166_1': 'CN', 'name': 'China'}]"
https://www.nytimes.com/2022/03/17/movies/deep-water-review.html,An unhappy husband raises suspicions when his wife’s lovers begin to disappear.,The New York Times,"subject: Movies;creative_works: Deep Water (Movie);persons: Affleck, Ben;persons: Lyne, Adrian;persons: de Armas, Ana;",2022-03-17T11:00:05+0000,534,‘Deep Water’ Review: Love and Loathing in New Orleans,,,A Non-Erotic Non-Thriller,,,,By Jeannette Catsoulis,"[{'firstname': 'Jeannette', 'middlename': None, 'lastname': 'Catsoulis', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Deep Water,Deep Water,49000000,en,https://www.hulu.com/movie/deep-water-2c4ae82e-2c1b-41d5-a651-82189d1c8b2c,"Vic and Melinda Van Allen are a couple in the small town of Little Wesley. Their loveless marriage is held together only by a precarious arrangement whereby, in order to avoid the messiness of divorce, Melinda is allowed to take any number of lovers as long as she does not desert her family.",78.867,116,0,2022-03-18,5.8,1257,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
https://www.nytimes.com/2022/03/03/movies/lucy-and-desi-review.html,"This documentary, directed by Amy Poehler and about the dynamic duo behind “I Love Lucy,” favors the good times over the difficult ones.",The New York Times,"subject: Documentary Films and Programs;persons: Ball, Lucille;persons: ARNAZ, DESI;persons: Poehler, Amy;creative_works: Lucy and Desi (Movie);subject: Television;subject: Actors and Actresses;subject: Content Type: Personal Profile;",2022-03-03T16:06:54+0000,279,‘Lucy and Desi’ Review: Love in the Time of Television,,,Lucy and Desi,,,,By Natalia Winkelman,"[{'firstname': 'Natalia', 'middlename': None, 'lastname': 'Winkelman', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Lucy and Desi,Lucy and Desi,0,en,https://www.amazon.com/dp/B09QG6H8D9,Explore the unlikely partnership and enduring legacy of one of the most prolific power couples in entertainment history. Lucille Ball and Desi Arnaz risked everything to be together.,9.304,102,0,2022-01-21,7.1,37,"[{'id': 99, 'name': 'Documentary'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
https://www.nytimes.com/2022/02/23/movies/cyrano-review.html,Peter Dinklage wields pen and sword in a musical adaptation of the durable French romance.,The New York Times,"subject: Movies;creative_works: Cyrano (Movie);persons: Wright, Joe;persons: Dinklage, Peter;persons: Bennett, Haley;persons: Harrison, Kelvin Jr;persons: Berninger, Matt;persons: Besser, Carin;persons: Dessner, Aaron;persons: Schmidt, Erica (1975- );organizations: National, The (Music Group);",2022-02-24T00:36:54+0000,845,‘Cyrano’ Review: Who Wrote the Book of Love?,,,Who Gets to Write the Book of Love?,,,,By A.O. Scott,"[{'firstname': 'A.', 'middlename': 'O.', 'lastname': 'Scott', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Cyrano,Cyrano,20000000,en,https://www.unitedartistsreleasing.com/cyrano/synopsis/,"A man ahead of his time, Cyrano de Bergerac dazzles whether with ferocious wordplay at a verbal joust or with brilliant swordplay in a duel. But, convinced that his appearance renders him unworthy of the love of a devoted friend, the luminous Roxanne, Cyrano has yet to declare his feelings for her—and Roxanne has fallen in love, at first sight, with Christian.",17.346,124,3000000,2021-12-17,6.424,269,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]"
https://www.nytimes.com/2022/02/11/movies/the-in-between-review.html,A teenage girl thinks that her dead boyfriend’s spirit is reaching out from the Great Beyond.,The New York Times,"persons: King, Joey;persons: Allen, Kyle (1994- );subject: Movies;persons: Posin, Arie;creative_works: The In Between (Movie);",2022-02-11T08:00:06+0000,285,‘The In Between’ Review: Love Never Dies,,,The In Between,,,,By Lena Wilson,"[{'firstname': 'Lena', 'middlename': None, 'lastname': 'Wilson', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,The In Between,The In Between,0,en,https://www.netflix.com/title/81447264,"After surviving a car accident that took the life of her boyfriend, a teenage girl believes he's attempting to reconnect with her from the after world.",31.312,116,0,2022-02-11,7.4,674,"[{'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
https://www.nytimes.com/2022/02/04/movies/book-of-love-review.html,"Unbeknown to the author of an uninspired romance novel, the book takes a sharp turn into erotic territory in its Spanish-language release.",The New York Times,"subject: Movies;persons: Claflin, Sam;persons: Cal y Mayor, Analeine;creative_works: Book of Love (Movie);",2022-02-04T05:01:04+0000,269,‘Book of Love’ Review: Lust (Eventually) in Translation,,,Book of Love,,,,By Natalia Winkelman,"[{'firstname': 'Natalia', 'middlename': None, 'lastname': 'Winkelman', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Book of Love,Book of Love,0,en,,"Henry, an English writer who has written a new book that has become a failure in the U.K, gets notified that the dull book has been highly trending over in Mexico. Little does he know that Maria, a Spanish translator, turned the book into an erotic novel. Henry and Maria then swerve around Mexico to do a book tour and go through a wind of events.",10.749,106,398876,2022-01-06,5.6,116,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]"
https://www.nytimes.com/2022/01/13/movies/the-pink-cloud-review.html,Iuli Gerbase’s first feature film reflects a funhouse-mirror image of our present lives.,The New York Times,"subject: Movies;creative_works: The Pink Cloud (Movie);persons: Gerbase, Iuli;",2022-01-13T12:00:05+0000,316,‘The Pink Cloud’ Review: Love in Lockdown,,,The Pink Cloud,,,,By Claire Shaffer,"[{'firstname': 'Claire', 'middlename': None, 'lastname': 'Shaffer', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,The Pink Cloud,A Nuvem Rosa,0,pt,,"Giovana and Yago are strangers who share a spark after meeting at a party. When a deadly cloud mysteriously takes over their city, they are forced to seek shelter with only each other for company. As months pass and the planet settles into an extended quarantine, their world shrinks, and they are forced to come to terms with an accelerated timeline for their relationship. With all their other interactions governed by screens, and with the strain of isolation setting in, Giovana and Yago struggle to reinvent themselves and reconcile the differences that threaten to tear them apart.",3.618,105,0,2021-04-01,6.0,30,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]","[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}]"
https://www.nytimes.com/2021/12/23/movies/a-journal-for-jordan-review.html,The actors Michael B. Jordan and Chanté Adams bring a compelling chemistry to the screen as opposites who fall for each other.,The New York Times,"subject: Movies;creative_works: A Journal for Jordan (Movie);persons: Washington, Denzel;persons: Jordan, Michael B;persons: Adams, Chante;subject: Books and Literature;creative_works: A Journal for Jordan: A Story of Love and Honor (Book);persons: Canedy, Dana;subject: Black People;subject: Blacks;",2021-12-23T18:54:12+0000,505,‘A Journal for Jordan’ Review: Reflections on Love Built and Lost,,,Reflections on Love That’s Built and Lost,,,,By Lisa Kennedy,"[{'firstname': 'Lisa', 'middlename': None, 'lastname': 'Kennedy', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,A Journal for Jordan,A Journal for Jordan,25000000,en,https://www.sonypictures.com/movies/ajournalforjordan,"Based on the true story of First Sergeant Charles Monroe King, a soldier deployed to Iraq begins to keep a journal of love and advice for his infant son. Back at home, senior New York Times editor Dana Canedy revisits the story of her unlikely, life-altering relationship with King and his enduring devotion to her and their child.",18.637,131,6700000,2021-12-22,7.0,104,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]"
https://www.nytimes.com/2021/12/08/movies/west-side-story-review.html,"Steven Spielberg rediscovers the breathing, troubling essence of a classic, building a bold and current screen musical with no pretense to perfection.",The New York Times,"subject: Movies;subject: Theater;persons: Alvarez, David (1994- );persons: Bernstein, Leonard;persons: DeBose, Ariana;persons: Kushner, Tony;persons: Laurents, Arthur;persons: Peck, Justin;persons: Robbins, Jerome;persons: Sondheim, Stephen;persons: Spielberg, Steven;persons: Tesori, Jeanine;glocations: New York City;creative_works: West Side Story (2021) (Movie);",2021-12-08T14:55:30+0000,1316,"‘West Side Story’ Review: In Love and War, 1957 Might Be Tonight",Critic’s Pick,,"Meeting a Girl Named Maria, Again",,,,By A.O. Scott,"[{'firstname': 'A.', 'middlename': 'O.', 'lastname': 'Scott', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,West Side Story,West Side Story,100000000,en,https://www.20thcenturystudios.com/movies/west-side-story,"Two youngsters from rival New York City gangs fall in love, but tensions between their respective friends build toward tragedy.",25.246,156,74500000,2021-12-08,7.01,1459,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
https://www.nytimes.com/2021/11/05/movies/love-hard-review.html,"When a perennially single journalist travels across the country to meet her dream guy, she finds she’s been catfished.",The New York Times,"subject: Movies;creative_works: Love Hard (Movie);persons: Jimenez, Hernan;",2021-11-05T07:01:03+0000,343,"‘Love Hard’ Review: Seeking Connection, Not Perfection",,,Love Hard,,,,By Concepción de León,"[{'firstname': 'Concepción', 'middlename': None, 'lastname': 'de León', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Love Hard,Love Hard,0,en,https://www.netflix.com/title/81086631,"An LA girl, unlucky in love, falls for an East Coast guy on a dating app and decides to surprise him for Christmas, only to discover that she's been catfished. But the object of her affection actually lives in the same town, and the guy who duped her offers to set them up if she pretends to be his own girlfriend for the holidays.",21.405,105,0,2021-11-05,7.0,1417,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
https://www.nytimes.com/2021/10/14/movies/bergman-island-review.html,"In Mia Hansen-Love’s new film, Vicky Krieps and Tim Roth play filmmakers on the rocks in the Baltic Sea.",The New York Times,"subject: Movies;persons: Bergman, Ingmar;persons: Roth, Tim;persons: Wasikowska, Mia;persons: Hansen-Love, Mia;creative_works: Bergman Island (Movie);persons: Krieps, Vicky;",2021-10-14T16:00:06+0000,888,‘Bergman Island’ Review: Love Among the Cinephiles,critic’s pick,,Scenes From Not Quite a Marriage,,,,By A.O. Scott,"[{'firstname': 'A.', 'middlename': 'O.', 'lastname': 'Scott', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Bergman Island,Bergman Island,0,en,https://www.ifcfilms.com/films/bergman-island,"An English-German filmmaking couple retreat to Fårö for the summer to each write screenplays for their upcoming films in an act of pilgrimage to the place that inspired Ingmar Bergman. As the summer and their screenplays advance, the lines between reality and fiction start to blur against the backdrop of the Island's wild landscape.",11.92,113,589895,2021-07-14,6.1,181,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]"
https://www.nytimes.com/2021/10/14/movies/hard-luck-love-song-review.html,"Drawn from the plotline of a Todd Snider song, the film follows a pool shark and an escort, taking twists that are both violent and silly.",The New York Times,"subject: Movies;persons: Dorman, Michael (1981- );creative_works: Hard Luck Love Song (Movie);persons: Bush, Sophia (1982- );",2021-10-14T12:27:03+0000,320,‘Hard Luck Love Song’ Review: A Glossy Take on a Gritty Tune,,,Hard Luck Love Song,,,,By Glenn Kenny,"[{'firstname': 'Glenn', 'middlename': None, 'lastname': 'Kenny', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Hard Luck Love Song,Hard Luck Love Song,0,en,http://HardLuckLoveSong.com,"Jesse, a charismatic but down on his luck troubadour, finds himself at an existential crossroads as bad choices catch up with him during an unexpected reunion with Carla, an old flame.",7.911,104,0,2021-10-15,4.9,10,"[{'id': 10749, 'name': 'Romance'}, {'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]"
https://www.nytimes.com/2021/10/07/movies/south-of-heaven-review.html,Jason Sudeikis plays a paroled felon who vows to give his dying lover the best year of her life.,The New York Times,"subject: Movies;persons: Sudeikis, Jason;persons: Lilly, Evangeline (1979- );persons: Keshales, Aharon;creative_works: South of Heaven (Movie);",2021-10-07T17:17:19+0000,323,‘South of Heaven’ Review: Anything for Love,,,South of Heaven,,,,By Amy Nicholson,"[{'firstname': 'Amy', 'middlename': None, 'lastname': 'Nicholson', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,South of Heaven,South of Heaven,0,en,,"Convicted felon Jimmy gets early parole after serving twelve years for armed robbery. Upon his release, he vows to give Annie, his childhood love, now dying from cancer, the best last year of her life – unfortunately it’s not that simple.",16.808,120,0,2021-10-08,6.6,69,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]"
https://www.nytimes.com/2021/09/16/movies/wife-of-a-spy-review-trust-or-fear-in-love-and-war.html,"In this latest work by Kiyoshi Kurosawa, a Japanese couple’s relationship is shaped by the forces of churning nationalism that surround it.",The New York Times,"subject: Movies;persons: Kurosawa, Kiyoshi;creative_works: Wife of a Spy (Movie);",2021-09-16T11:00:07+0000,448,‘Wife of a Spy’ Review: Trust or Fear in Love and War?,Critic’s Pick,,Marriage Amid Nationalism,,,,By Glenn Kenny,"[{'firstname': 'Glenn', 'middlename': None, 'lastname': 'Kenny', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Wife of a Spy,スパイの妻,0,ja,https://intl.nikkatsu.com/sales/358.html,"It’s 1940, and the population of Japan is divided over its entry into World War II. Satoko, the wife of a fabric merchant, is devoted to her husband but is beginning to suspect he’s up to something. Soon she allows herself to be drawn into a game in which she enigmatically conceals her intentions.",11.844,114,0,2020-10-16,6.5,77,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 53, 'name': 'Thriller'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]"
https://www.nytimes.com/2021/08/26/movies/together-review.html,Sharon Horgan and James McAvoy play a battling couple trapped in lockdown in this theatrical pandemic drama.,The New York Times,"subject: Movies;creative_works: Together (Movie);persons: Daldry, Stephen;persons: McAvoy, James;persons: Horgan, Sharon (1970- );",2021-08-26T11:00:06+0000,412,‘Together’ Review: Love and Loathing in London,,,Love and Loathing in a Blighted London,,,,By Jeannette Catsoulis,"[{'firstname': 'Jeannette', 'middlename': None, 'lastname': 'Catsoulis', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Together,Together,0,en,https://www.bbc.co.uk/programmes/m000x2lk,A husband and wife are forced to re-evaluate themselves and their relationship through the reality of the Covid-19 lockdown.,9.738,87,214390,2021-08-27,5.9,78,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]"
